SRR1778450,SRR1778451,SRR1778452,SRR1778453,SRR1778454,SRR1778455,SRR1778456,SRR341654,SRR341655,SRR341656,SRR341657,SRR341658,SRR341659,SRR341660,SRR341661,SRR341662,SRR341663,SRR341664,SRR341665,SRR341666,SRR341667,SRR341668,SRR341669,SRR341670,SRR341671,SRR341672,SRR341673,SRR341674,SRR341675,SRR341676,SRR341677,SRR341678,SRR341679,SRR341680,SRR341681,SRR341682,SRR341683,SRR341684,SRR341685,SRR341686,SRR341687,SRR341688,SRR341689,SRR341690,SRR341691,SRR341692,SRR341693,SRR341694,SRR341695,SRR341696,SRR341697,SRR341698,SRR341699,SRR341700,SRR341701,SRR341702,SRR341703,SRR341704,SRR341705,SRR341706,SRR341707,SRR341708,SRR341709,SRR341710,SRR341711,SRR341712,SRR341713,SRR341714,SRR341715,SRR341716,SRR341717,SRR341718,SRR341719,SRR341720,SRR341721,SRR341722,SRR341723,SRR341724,SRR341725,SRR413615,SRR413626,SRR413631,SRR413632,SRR413633,SRR413634,SRR413668,SRR413669,SRR413670,SRR413671,SRR413672,SRR413673,SRR413674,SRR413675,SRR413676,SRR413677,SRR413678,SRR413680,SRR413686,SRR413694,SRR413700,SRR413708,SRR413714,SRR413721,SRR413724,SRR413725,SRR413726,SRR413727,SRR413728,SRR413730,SRR413731,SRR413732,SRR413733,SRR413734,SRR413735,SRR413736,SRR413737,SRR413738,SRR413742,SRR413743,SRR413744,SRR413745,SRR413746,SRR413747,SRR413748,SRR413749,SRR413750,SRR413751,SRR413752,SRR413753,SRR413754,SRR413756,SRR413757,SRR413758,SRR413759,SRR413760,SRR413761,SRR413762,SRR413763,SRR413764,SRR413765,SRR413766,SRR413767,SRR413768,SRR413769,SRR413770,SRR413771,SRR413772,SRR413773
0.0,4.177821343612886,0.5902427080625905,4.640799056099135,3.6104177783685705,1.983736057918678,2.4227685287266914,1.5131369766379201,3.0328325871987083,3.6027454758398276,3.9625897398480316,2.978929606282624,4.120996330728464,2.5855586914671225,3.224683970313173,4.081365194835987,4.834136267970044,3.722570943931585,3.397519596394985,0.9543526714402805,2.2273375329619993,4.650528493760788,4.1974935067041965,2.0867464077359417,4.3970978674387124,0.0,1.332066274960191,4.349032592717267,3.1220928741123912,3.4304311410759065,5.488367505644297,1.9722037088905706,3.9064173140126814,2.464730991511221,5.312211356013117,3.717507539045022,3.463660380715465,4.752513117511119,4.931289240217985,4.1594758025236445,3.402637598825106,3.591912747048461,4.837387747814407,4.874667147007341,4.212374787567268,3.256074675633932,5.219807037966477,4.62236229502941,2.7085646936806462,3.7691390993611757,5.066833170841907,4.669044345412846,4.331922292239477,3.001575283989889,4.584539248095742,2.2960491366601268,0.0,5.0518645179136,3.216915770993353,2.963372391891663,3.747056497915257,4.825029489703793,3.8269775458145405,3.6129622417850973,3.9870060948438026,3.366026999894491,3.959084805023703,3.5358377236408023,2.07092852026629,4.352156805911328,4.591900782319604,4.9638865278380635,4.087721654497181,2.2239754255946975,3.340710376215762,3.613682515099481,5.204532411035278,2.0648656108623245,4.8415419563008095,2.765897496125017,2.6700426457735382,2.053420700537706,2.0269239664801257,4.654815870913345,3.693637491736725,3.2419942051515394,0.0,1.0914764318021097,2.1086114340312014,1.8611732789580577,3.8073240068326353,4.574898343691509,0.9105024262387985,2.458329503381216,3.499293571912758,0.991927217603858,3.698984081580457,2.093823812365924,4.683170364134711,4.054864969804943,4.449122226683586,2.078244332981067,4.251869791461005,2.23501319334797,2.9176437042804597,2.630291300206101,3.783270150136193,3.726122771382751,4.9754275051208765,5.475940580617723,3.5141500404642017,4.634768657905933,3.748520270655616,4.204637653402754,4.985216690595829,2.9515728754507355,2.696955289347345,4.028701746750505,4.035079277532806,1.8146529567791383,1.957071387595515,4.356798087473408,1.4667158583913043,3.878648840326631,1.265088782870813,3.7481638611932193,4.064218934992493,4.187360783785768,1.7443118170296683,3.727390098612634,0.0,4.663396997240747,4.059858817678899,4.02126028604543,2.6125695354825433,2.6743566942248447,2.042168029359245,3.7780298057328023,1.8287493644818211,1.0735392059381121,4.934117322755137,4.030543550193023,1.1201926644115514,2.054317134055822,3.0722944878489318,3.4795862751837237,3.1670447531296513,3.555498383659856
0.0,1.5536111713259122,0.6013732405186061,3.3633154795999123,1.3968664118219427,0.4115130217657613,0.9927104318125197,0.0,0.0,2.273853026190536,0.0,0.9788326183191677,2.021962913791538,0.9488624524077779,1.8176519064901975,2.1253204737144125,3.4683226439478676,3.2446435457393985,3.5259761355720336,1.132399168030278,1.5252320062792781,1.7283341492932336,3.1003133170062456,1.1367229457570052,2.1216984465482147,0.0,0.404772358360499,2.3253892931386275,3.582230818070274,3.245737511496712,2.5133012372960284,0.0,2.6414581699835273,0.0,2.8886848094345297,3.629012663899719,1.056236684984269,3.114636880308838,1.5615754243503246,2.2517372681770227,3.8570514011032824,1.9271872545482625,2.432125609243181,2.4304833288314485,2.7451275927628966,1.6987030001180712,3.8350852892309484,1.0451913159579203,0.395380925323898,1.334837111310385,1.4457161108364955,2.561773357587104,3.0343618794281064,1.2337347043366746,1.547879168156065,1.7082313882155027,0.0,0.9758796009335737,3.3946321209408286,3.889052938541541,2.0368479217459763,2.693312987260616,3.2194365076427256,2.284600005393367,3.4392507811114084,0.5813512471687774,1.6092538080537007,0.5823922153151168,0.0,3.3261245563584723,3.166022849388569,3.3042569415624983,3.2122097875192535,0.0,1.7962031807265684,0.8750801665750202,2.0774070876147093,0.0,1.958801852426581,2.0617589196983084,2.651056284827467,0.24669994123038147,0.4049467074396429,0.8281847319343507,1.9654296843537673,0.47970655134055273,0.6056650007914758,0.6887353927999769,0.0,0.6375638789354056,1.8096078882333004,2.2974086116767576,1.6584308699891885,1.9640732728695596,1.7725149040783135,0.49540864154199227,2.7299268547015068,1.425136998838359,2.540934869518051,1.4832456792012016,1.5512699079309162,2.1435207673200165,1.6710578112040684,0.9702573153011623,0.8715992368439881,1.0922006712189258,3.1499177944557073,3.249119142871937,3.35019311754603,1.9396440900586442,3.2210573108397806,2.2565457419849184,1.700741542759865,2.8981561010378885,3.9716419527428672,0.2808375686117713,2.2604713467477424,1.648032799744717,2.9234078343122896,1.7564469070517688,1.501291364853224,2.4094045143800713,0.7846966085945569,1.4873422784563433,0.8260216485309333,2.25466962231078,1.6439900656627742,2.803993652001656,2.4181062719059927,1.149031690518342,0.0,0.7800496764352856,1.6358750944215867,1.518434423771075,1.8285950264519062,3.0859718519527575,2.3751729179172076,1.9208230169814717,0.38599419958493586,0.45452336182337116,3.2278519533491674,2.2144978679005165,0.0,0.41242385519274366,0.5949688762726075,2.4397002565211183,3.3453097883798306,1.9188556064707265
0.0,0.0,0.0,2.702728457533294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.5010123245543037,0.0,0.33139566588159575,0.639334051435931,0.0,1.554569206334814,0.0,0.0,0.0,0.8311962581187866,0.0,0.0,2.6607734898413793,1.237429109447361,0.44979905307262824,1.7117195531195506,2.394036640088198,0.7010965497232542,0.0,0.0,0.0,0.0,0.0,2.2041156697738984,0.5738495292690157,1.1325768426700082,1.2724293565713305,0.0,1.126900191216049,1.1319186788625675,0.0,0.0,0.0,0.0,0.0,1.041957843452772,1.837390270977659,0.37697933354335805,0.0,0.9926959317090889,0.0,0.6078155695403012,1.6279662998754296,0.3659836220798523,0.0,3.250458361041932,0.0,0.0,1.0844316969203687,1.1569466646143558,2.3823490778161185,0.0,0.0,0.0,2.731865318628193,1.6948178046376694,0.9491389546036784,0.738854287845333,1.1291049361667083,0.5962959226637172,0.0,0.8461442588824554,0.0,2.353255530900449,2.98742638074953,2.1807621172735714,0.6134279260162632,0.0,0.5203769867955634,0.6701967793749182,0.9338218781773022,0.8209100830737278,0.6726787814262183,1.0010167416444944,0.0,0.0,0.7877166290635164,2.147173170035242,0.232009862431427,0.7969714608347209,2.4205336036012564,0.9624157594971445,0.7870479174898957,0.0,0.0,0.8700845382646712,0.41633173737553325,0.0,0.0,1.345305529868143,0.9096886324980025,1.5458448454063525,1.466402639848982,1.471239495338241,0.0,1.601244860851151,0.0,0.7805956697964909,0.5533801651439817,2.0802756225891823,0.5859816451614119,1.8836325454659666,0.3332290712619913,0.3533797556172546,0.0,0.8738683070761782,0.8365462791002223,0.8295898107734203,0.47129152841277433,0.0,0.4761639058412738,0.4081792425212562,4.111333511988619,0.0,0.7822324111744041,0.7835739929758576,2.4769674609568613,0.0,0.5036947369283182,0.5099390149833376,0.7700678632637479,1.2536202278507251,1.0508568858119833,0.5853471681120204,0.9198739619832194,0.9610676262677907,0.0,0.0,0.0,0.0,0.4444020360630068,0.0,0.0,0.9379243670359317,0.0,1.158892797225068,0.0,0.0,0.7475248949361692,3.619943505532009,0.5088444133331884,0.0,0.3141628472865164,0.0,1.7492296069592574
0.0,0.0,0.39376763266508596,1.7097979163434678,0.0,2.1023692275295227,0.0,0.0,0.0,0.0,1.86662316855735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3349457753320844,0.0,0.0,0.0,0.561692721398309,0.0,1.373581399018751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6396767134470678,3.199661352832274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.8379896495165595,3.0440338377960674,1.6296969976624514,0.3889609729155252,0.0,0.0,0.7613533635561234,0.0,0.0,0.0,0.0,0.0,0.0,0.8253216114281392,0.0,0.5849528827221568,0.0,0.0,0.0,0.0,0.0,0.9505057408351842,0.0,0.6035871802910189,4.555180542249576,0.0,0.0,0.0,0.0,1.6522799711050857,0.0,0.0,0.0,2.04669360301361,1.2336794922443008,0.0,0.0,0.4053933808055908,0.0,0.0,2.699773705184328,0.0,0.6736197383706306,0.0,0.0,0.5625037649839365,0.0,0.0,0.50165823982145,0.4682913600154589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4889776666028539,0.8308475352124556,0.0,0.0,0.7150586936534806,0.0,0.0,0.0,0.5203870450806981,0.0,0.0,0.0,0.0,0.0,0.0,0.5786199569694093,1.978664246370457,0.31028194625213973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0802824456327744,0.4830960233774651,0.0,0.0,0.0,0.0,1.0682924620010132,0.6253079007545383,0.8996242272834003,0.0,0.0,0.3088967037424819,0.0,0.2768063130772228,0.0,0.0,0.8961478240236722,0.0,0.5615656491658348,0.0,1.0854790452384107,0.5489692137776664,0.0,0.30546862672262254,0.2922281192028707,1.77321148805249,0.0,0.0,0.0,0.0,1.3341563451619778,0.0,0.3113868581620388,0.0,0.0,0.0,0.0,0.0,0.6085727159038017,0.0,1.2605195212893459,0.747507708742341,0.0,0.4675194748620174,0.21336594720891044,0.0,0.5428622452746776,0.0,2.6767097187849735,1.7337317783603874,0.0,0.0,0.0,2.2832017263367783,0.0,0.0,0.6322030600586614
0.0,0.0,0.8577979104850433,2.0919164336713676,0.0,0.21380140642693174,0.0,1.0660065022828498,1.4229326457653648,0.0,2.9613806980647603,0.5686936951282943,0.0,0.8796665620800306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7655177733803018,0.0,0.0,0.4757178692280956,0.0,0.641767965099174,0.0,0.5497184506718724,0.0,0.0,1.7699578814393568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9833931401818083,0.628241671010203,0.0,0.0,0.0,0.0,0.3242691312263575,2.8527998899035474,0.0,0.0,0.47678605214479997,0.0,0.0,0.0,0.0,6.506344399358522,0.0,0.0,0.0,2.6056484090583956,0.0,0.0,0.3924493202958469,0.0,1.5740094440074583,0.543802701887178,0.0,2.4320614509686105,0.0,0.0,0.0,0.0,0.46012394611161955,0.0,0.0,0.0,2.104631878824979,0.7988219584475632,1.4090704525159445,0.3830987518267823,0.0,0.0,0.6385836152316622,0.0,0.0,0.0,0.7270229824797821,0.0,0.0,0.5205982528712567,0.0,0.29966667669491215,0.8464893042939422,2.123848259832919,0.0,0.0,0.0,1.0034223383021472,0.0,0.8355684081099728,0.0,0.9746247548002347,0.0,0.0,0.0,0.0,0.0,0.0,0.276699134946827,0.3761347683917769,0.0,0.0,0.526900125502191,0.41455772341058916,0.0,0.8627727259003355,0.0,0.0,0.30212599622273834,0.6137579402748162,0.578880762672648,0.46769683637260273,0.0,0.0,0.3935589801249832,0.0,0.0,1.0157687271897315,0.0,0.0,0.5709388932925004,0.0,0.5321673202805568,1.7977849763631824,0.0,0.0,0.0,2.902692984930324,0.7201996512118745,0.0,0.0,0.48470529925278233,0.0,0.0,0.0,0.34016344331109105,0.19572554751205637
0.0,1.107574055935619,1.7804150948616881,4.248962845035207,0.5796146293955714,0.689227583192395,0.0,0.0,0.4347109508997428,1.0909482523610963,1.8193166625629416,0.0,1.1991477758546114,4.213638124622659,0.0,0.0,0.7690438619774772,1.3864026308262614,0.0,0.0,0.0,0.0,0.0,0.0,0.9994444554600702,3.977639865357336,0.6377307942052364,0.3889389376173683,0.0,0.0,1.5031146280899406,1.7240914192848593,0.4308847100034978,0.0,1.564290360277596,0.5193204764188856,0.0,0.0,1.3763181699539164,0.0,0.0,0.0,1.3509724095457285,0.532805672101766,0.0,0.0,0.0,0.6498545472737824,0.0,0.33349243185338684,2.259112764698405,0.0,0.0,0.0,0.9671169500078776,0.37927715824757424,3.676385897595277,1.9482831205960387,0.0,0.0,0.0,1.8006742266518267,0.0,0.0,0.0,0.0,2.5014977435024734,0.7035260015403868,0.5438620785694378,0.0,0.4098742428772408,1.0236669851445184,0.0,0.0,0.0,0.0,0.0,2.260305734490834,2.453096100572914,1.423965347515673,0.0,0.0,0.0,0.70871697319782,0.327871281700711,0.0,0.0,0.0,0.0,0.0,0.0,1.9885938054819605,0.4578043905265835,0.0,0.2945354711484929,0.0,1.3358319393837386,0.0,1.3635131333493369,1.357067740820914,0.45240566328367887,0.0,0.0,0.0,0.7884936168649515,0.0,0.3052935062435602,0.2861122939551549,0.0,0.37346447002009137,0.0,1.1685008396332157,0.0,0.2797803053588258,0.0,0.22389204451001804,0.0,0.2761988650322418,0.2596521333216367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46109893489468234,0.0,0.0,0.0,1.1984878673724864,2.732162811745941,0.0,3.7205849232825234,0.0,0.0,0.2926639733968575,1.4260124287606868,0.0,2.86343103987064,0.5804156628766552,0.0,0.5373855337766098,0.0,2.59544875875338,1.0097054722836671,0.0,1.3887020369038408
0.0,0.0,0.9863162695063509,1.9861560517844203,0.0,0.0,1.3467300104036162,0.0,0.0,0.0,2.6020458583185553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8276523938773974,3.5667287114652053,0.0,0.0,0.0,0.0,0.0,2.579863190385715,0.0,0.0,0.0,0.0,0.0,1.3991492139186912,0.0,0.0,0.0,1.353752365601594,0.0,0.0,0.0,0.0,0.0,0.0,0.4476003541578593,0.0,0.0,0.0,0.0,1.0228933022154387,0.0,2.478443798488917,0.0,1.8844767959427198,0.8171729845446252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8490184537869654,2.7868054329789036,0.0,0.42451366979825034,0.0,0.0,0.0,0.0,0.0,2.434235894672488,3.9652625117930804,0.0,0.0,0.0,0.0,3.7089696334569506,0.0,0.30901316187905425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944530036686086,2.644730774900102,0.0,0.0,4.687224214379329,0.0,0.0,0.0,0.0,0.0,0.0,2.706504030133482,0.0,2.2993970677504354,2.5153920305079893,0.0,0.0,0.0,0.0,0.0,0.2663967730245536,2.0708289393950325,0.0,3.459240120950379,1.7269271029423607,0.0,0.0,0.0,0.0,4.005708975258225,2.6660702965443925,0.0,4.994497812291186,0.0,1.0958434243191473,2.89806320486124,2.920483868210873,0.0,0.0,1.5952840409684654,2.9052083946346214,1.9661424902216789,0.0,0.0,0.0,0.0,0.0,0.4173367646919553,0.0
0.0,1.3661515289541828,0.5616145244259658,4.331197862653672,0.20854223051182827,0.0,0.27999419639567247,0.0,0.0,1.1219437335104012,0.774654246492493,0.7496286565246773,0.0,3.751508710953899,0.0,0.7277810780458598,0.7940123752100737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995831809296702,3.830500756186428,0.0,0.8964191143911369,1.1540970875965728,1.0519775933085558,1.633156828076998,1.1986952997090012,0.0,3.1778827207298903,0.8296385172866976,1.032079678781355,0.0,0.6558646956783494,2.7473616178281723,0.0,0.0,1.1645674763988532,1.963962338141757,0.4469972406763888,0.0,0.0,1.9100763933731113,0.3619030795139603,0.5306501017269574,0.5173361717340255,2.466901147347363,0.562923764964955,0.33422500841443065,0.736258500344033,1.0495262208177183,0.0,3.4635204497892467,1.7872025845947515,0.7580302205327186,4.1772863753274985,0.6213181286866121,1.7731523970140524,0.7170698839101474,0.4664444062504927,1.5158839869471272,1.3389377887953016,2.6716013561290137,2.070794599569768,0.0,0.7669682425485198,0.0,1.0667023132117264,0.0,1.8300686867530767,0.6839928219108818,0.0,0.8241731406719799,0.0,2.5341861390900973,0.6183890263948599,0.0,0.0,0.3776346420806827,1.4439672801591295,1.0674459775645078,0.8606211971342976,0.3267789275605703,0.0,0.36820959809927273,1.4400166670431878,0.7922140120359065,0.6415367810127484,0.825997234349084,1.411355736351103,0.3761792315175206,0.6029224051244834,0.6740809450069709,0.0,0.6583988780948604,0.2696675533151328,0.5898305875194368,0.41342077529852317,0.5659578045377398,0.3427709059844444,0.884019554929131,0.7959913126283432,1.0709937591793912,0.0,0.0,0.4115130217657613,0.0,1.329330295996904,1.7803436985366206,2.7823183936694367,0.5043356385862525,1.4961043797707323,0.25795198643883466,3.1276101700092367,0.4310345303516141,0.8776264741180139,0.6634266012852819,0.7634540685434669,0.0,0.0,0.6272612969692644,0.44265161077522364,0.5272605464690276,4.099201771236765,0.28789777126226945,0.0,0.0,3.524660494976,0.0,3.8699483741746104,0.28838218853106495,0.20544256225304663,0.30181003275460866,0.0,1.4042818885820048,0.0,0.8692792073430081,0.7930468662648227,0.4898819907860535,1.9036476222012386,3.103225692495611,0.0,0.0,1.0771951362177372
